date,day_of_week,dow_index,weather,item,units_made,units_sold,units_waste,unit_price,unit_cost,revenue,waste_cost
2024-11-10,Sunday,6,sunny,cookie,94,79,15,1.5,0.4,118.5,6.0
2024-11-11,Monday,0,rainy,croissant,36,34,2,3.5,1.2,119.0,2.4
2024-11-11,Monday,0,rainy,muffin,25,24,1,2.75,0.9,66.0,0.9
2024-11-11,Monday,0,rainy,sourdough,8,8,0,8.0,2.5,64.0,0.0
2024-11-11,Monday,0,rainy,baguette,16,14,2,4.0,1.3,56.0,2.6
2024-11-11,Monday,0,rainy,cookie,48,43,5,1.5,0.4,64.5,2.0
2024-11-12,Tuesday,1,sunny,croissant,41,36,5,3.5,1.2,126.0,6.0
2024-11-12,Tuesday,1,sunny,muffin,24,22,2,2.75,0.9,60.5,1.8
2024-11-12,Tuesday,1,sunny,sourdough,12,12,0,8.0,2.5,96.0,0.0
2024-11-12,Tuesday,1,sunny,baguette,17,16,1,4.0,1.3,64.0,1.3
2024-11-12,Tuesday,1,sunny,cookie,43,38,5,1.5,0.4,57.0,2.0
2024-11-13,Wednesday,2,sunny,croissant,41,37,4,3.5,1.2,129.5,4.8
2024-11-13,Wednesday,2,sunny,muffin,30,29,1,2.75,0.9,79.75,0.9
2024-11-13,Wednesday,2,sunny,sourdough,13,13,0,8.0,2.5,104.0,0.0
2024-11-13,Wednesday,2,sunny,baguette,21,18,3,4.0,1.3,72.0,3.9
2024-11-13,Wednesday,2,sunny,cookie,49,47,2,1.5,0.4,70.5,0.8
2024-11-14,Thursday,3,sunny,croissant,39,33,6,3.5,1.2,115.5,7.2
2024-11-14,Thursday,3,sunny,muffin,24,23,1,2.75,0.9,63.25,0.9
2024-11-14,Thursday,3,sunny,sourdough,15,14,1,8.0,2.5,112.0,2.5
2024-11-14,Thursday,3,sunny,baguette,17,16,1,4.0,1.3,64.0,1.3
2024-11-14,Thursday,3,sunny,cookie,54,49,5,1.5,0.4,73.5,2.0
2024-11-15,Friday,4,sunny,croissant,41,39,2,3.5,1.2,136.5,2.4
2024-11-15,Friday,4,sunny,muffin,33,29,4,2.75,0.9,79.75,3.6
2024-11-15,Friday,4,sunny,sourdough,14,13,1,8.0,2.5,104.0,2.5
2024-11-15,Friday,4,sunny,baguette,21,20,1,4.0,1.3,80.0,1.3
2024-11-15,Friday,4,sunny,cookie,49,43,6,1.5,0.4,64.5,2.4
2024-11-16,Saturday,5,sunny,croissant,79,71,8,3.5,1.2,248.5,9.6
2024-11-16,Saturday,5,sunny,muffin,55,48,7,2.75,0.9,132.0,6.3
2024-11-16,Saturday,5,sunny,sourdough,39,36,3,8.0,2.5,288.0,7.5
2024-11-16,Saturday,5,sunny,baguette,37,35,2,4.0,1.3,140.0,2.6
2024-11-16,Saturday,5,sunny,cookie,89,79,10,1.5,0.4,118.5,4.0
2024-11-17,Sunday,6,sunny,croissant,75,66,9,3.5,1.2,231.0,10.8
2024-11-17,Sunday,6,sunny,muffin,52,49,3,2.75,0.9,134.75,2.7
2024-11-17,Sunday,6,sunny,sourdough,33,31,2,8.0,2.5,248.0,5.0
2024-11-17,Sunday,6,sunny,baguette,39,34,5,4.0,1.3,136.0,6.5
2024-11-17,Sunday,6,sunny,cookie,89,82,7,1.5,0.4,123.0,2.8
2024-11-18,Monday,0,sunny,croissant,30,29,1,3.5,1.2,101.5,1.2
2024-11-18,Monday,0,sunny,muffin,19,18,1,2.75,0.9,49.5,0.9
2024-11-18,Monday,0,sunny,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-11-18,Monday,0,sunny,baguette,13,12,1,4.0,1.3,48.0,1.3
2024-11-18,Monday,0,sunny,cookie,36,31,5,1.5,0.4,46.5,2.0
2024-11-19,Tuesday,1,sunny,croissant,36,31,5,3.5,1.2,108.5,6.0
2024-11-19,Tuesday,1,sunny,muffin,26,25,1,2.75,0.9,68.75,0.9
2024-11-19,Tuesday,1,sunny,sourdough,13,11,2,8.0,2.5,88.0,5.0
2024-11-19,Tuesday,1,sunny,baguette,19,17,2,4.0,1.3,68.0,2.6
2024-11-19,Tuesday,1,sunny,cookie,48,43,5,1.5,0.4,64.5,2.0
2024-11-20,Wednesday,2,sunny,croissant,40,38,2,3.5,1.2,133.0,2.4
2024-11-20,Wednesday,2,sunny,muffin,28,25,3,2.75,0.9,68.75,2.7
2024-11-20,Wednesday,2,sunny,sourdough,13,11,2,8.0,2.5,88.0,5.0
2024-11-20,Wednesday,2,sunny,baguette,20,18,2,4.0,1.3,72.0,2.6
2024-11-20,Wednesday,2,sunny,cookie,49,42,7,1.5,0.4,63.0,2.8
2024-11-21,Thursday,3,rainy,croissant,46,40,6,3.5,1.2,140.0,7.2
2024-11-21,Thursday,3,rainy,muffin,31,28,3,2.75,0.9,77.0,2.7
2024-11-21,Thursday,3,rainy,sourdough,14,12,2,8.0,2.5,96.0,5.0
2024-11-21,Thursday,3,rainy,baguette,18,17,1,4.0,1.3,68.0,1.3
2024-11-21,Thursday,3,rainy,cookie,70,59,11,1.5,0.4,88.5,4.4
2024-11-22,Friday,4,sunny,croissant,44,37,7,3.5,1.2,129.5,8.4
2024-11-22,Friday,4,sunny,muffin,38,34,4,2.75,0.9,93.5,3.6
2024-11-22,Friday,4,sunny,sourdough,14,13,1,8.0,2.5,104.0,2.5
2024-11-22,Friday,4,sunny,baguette,24,21,3,4.0,1.3,84.0,3.9
2024-11-22,Friday,4,sunny,cookie,53,46,7,1.5,0.4,69.0,2.8
2024-11-23,Saturday,5,sunny,croissant,95,80,15,3.5,1.2,280.0,18.0
2024-11-23,Saturday,5,sunny,muffin,58,54,4,2.75,0.9,148.5,3.6
2024-11-23,Saturday,5,sunny,sourdough,36,33,3,8.0,2.5,264.0,7.5
2024-11-23,Saturday,5,sunny,baguette,43,38,5,4.0,1.3,152.0,6.5
2024-11-23,Saturday,5,sunny,cookie,105,92,13,1.5,0.4,138.0,5.2
2024-11-24,Sunday,6,sunny,croissant,77,67,10,3.5,1.2,234.5,12.0
2024-11-24,Sunday,6,sunny,muffin,46,44,2,2.75,0.9,121.0,1.8
2024-11-24,Sunday,6,sunny,sourdough,30,27,3,8.0,2.5,216.0,7.5
2024-11-24,Sunday,6,sunny,baguette,41,36,5,4.0,1.3,144.0,6.5
2024-11-24,Sunday,6,sunny,cookie,81,70,11,1.5,0.4,105.0,4.4
2024-11-25,Monday,0,sunny,croissant,30,26,4,3.5,1.2,91.0,4.8
2024-11-25,Monday,0,sunny,muffin,24,22,2,2.75,0.9,60.5,1.8
2024-11-25,Monday,0,sunny,sourdough,9,9,0,8.0,2.5,72.0,0.0
2024-11-25,Monday,0,sunny,baguette,15,14,1,4.0,1.3,56.0,1.3
2024-11-25,Monday,0,sunny,cookie,39,37,2,1.5,0.4,55.5,0.8
2024-11-26,Tuesday,1,sunny,croissant,34,29,5,3.5,1.2,101.5,6.0
2024-11-26,Tuesday,1,sunny,muffin,27,25,2,2.75,0.9,68.75,1.8
2024-11-26,Tuesday,1,sunny,sourdough,12,12,0,8.0,2.5,96.0,0.0
2024-11-26,Tuesday,1,sunny,baguette,18,17,1,4.0,1.3,68.0,1.3
2024-11-26,Tuesday,1,sunny,cookie,51,44,7,1.5,0.4,66.0,2.8
2024-11-27,Wednesday,2,sunny,croissant,40,36,4,3.5,1.2,126.0,4.8
2024-11-27,Wednesday,2,sunny,muffin,26,23,3,2.75,0.9,63.25,2.7
2024-11-27,Wednesday,2,sunny,sourdough,14,13,1,8.0,2.5,104.0,2.5
2024-11-27,Wednesday,2,sunny,baguette,20,17,3,4.0,1.3,68.0,3.9
2024-11-27,Wednesday,2,sunny,cookie,48,41,7,1.5,0.4,61.5,2.8
2024-11-28,Thursday,3,sunny,croissant,37,33,4,3.5,1.2,115.5,4.8
2024-11-28,Thursday,3,sunny,muffin,25,23,2,2.75,0.9,63.25,1.8
2024-11-28,Thursday,3,sunny,sourdough,15,13,2,8.0,2.5,104.0,5.0
2024-11-28,Thursday,3,sunny,baguette,22,19,3,4.0,1.3,76.0,3.9
2024-11-28,Thursday,3,sunny,cookie,57,50,7,1.5,0.4,75.0,2.8
2024-11-29,Friday,4,sunny,croissant,48,43,5,3.5,1.2,150.5,6.0
2024-11-29,Friday,4,sunny,muffin,34,30,4,2.75,0.9,82.5,3.6
2024-11-29,Friday,4,sunny,sourdough,18,17,1,8.0,2.5,136.0,2.5
2024-11-29,Friday,4,sunny,baguette,20,18,2,4.0,1.3,72.0,2.6
2024-11-29,Friday,4,sunny,cookie,48,45,3,1.5,0.4,67.5,1.2
2024-11-30,Saturday,5,sunny,croissant,80,72,8,3.5,1.2,252.0,9.6
2024-11-30,Saturday,5,sunny,muffin,56,53,3,2.75,0.9,145.75,2.7
2024-11-30,Saturday,5,sunny,sourdough,35,33,2,8.0,2.5,264.0,5.0
2024-11-30,Saturday,5,sunny,baguette,43,38,5,4.0,1.3,152.0,6.5
2024-11-30,Saturday,5,sunny,cookie,77,72,5,1.5,0.4,108.0,2.0
2024-12-01,Sunday,6,sunny,croissant,69,58,11,3.5,1.2,203.0,13.2
2024-12-01,Sunday,6,sunny,muffin,55,48,7,2.75,0.9,132.0,6.3
2024-12-01,Sunday,6,sunny,sourdough,31,28,3,8.0,2.5,224.0,7.5
2024-12-01,Sunday,6,sunny,baguette,39,34,5,4.0,1.3,136.0,6.5
2024-12-01,Sunday,6,sunny,cookie,73,68,5,1.5,0.4,102.0,2.0
2024-12-02,Monday,0,rainy,croissant,29,26,3,3.5,1.2,91.0,3.6
2024-12-02,Monday,0,rainy,muffin,27,24,3,2.75,0.9,66.0,2.7
2024-12-02,Monday,0,rainy,sourdough,8,8,0,8.0,2.5,64.0,0.0
2024-12-02,Monday,0,rainy,baguette,13,12,1,4.0,1.3,48.0,1.3
2024-12-02,Monday,0,rainy,cookie,41,38,3,1.5,0.4,57.0,1.2
2024-12-03,Tuesday,1,sunny,croissant,38,32,6,3.5,1.2,112.0,7.2
2024-12-03,Tuesday,1,sunny,muffin,31,26,5,2.75,0.9,71.5,4.5
2024-12-03,Tuesday,1,sunny,sourdough,11,10,1,8.0,2.5,80.0,2.5
2024-12-03,Tuesday,1,sunny,baguette,17,15,2,4.0,1.3,60.0,2.6
2024-12-03,Tuesday,1,sunny,cookie,46,41,5,1.5,0.4,61.5,2.0
2024-12-04,Wednesday,2,sunny,croissant,38,35,3,3.5,1.2,122.5,3.6
2024-12-04,Wednesday,2,sunny,muffin,33,28,5,2.75,0.9,77.0,4.5
2024-12-04,Wednesday,2,sunny,sourdough,13,12,1,8.0,2.5,96.0,2.5
2024-12-04,Wednesday,2,sunny,baguette,17,15,2,4.0,1.3,60.0,2.6
2024-12-04,Wednesday,2,sunny,cookie,50,46,4,1.5,0.4,69.0,1.6
2024-12-05,Thursday,3,sunny,croissant,36,35,1,3.5,1.2,122.5,1.2
2024-12-05,Thursday,3,sunny,muffin,32,30,2,2.75,0.9,82.5,1.8
2024-12-05,Thursday,3,sunny,sourdough,15,13,2,8.0,2.5,104.0,5.0
2024-12-05,Thursday,3,sunny,baguette,19,16,3,4.0,1.3,64.0,3.9
2024-12-05,Thursday,3,sunny,cookie,47,45,2,1.5,0.4,67.5,0.8
2024-12-06,Friday,4,rainy,croissant,53,46,7,3.5,1.2,161.0,8.4
2024-12-06,Friday,4,rainy,muffin,43,39,4,2.75,0.9,107.25,3.6
2024-12-06,Friday,4,rainy,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-12-06,Friday,4,rainy,baguette,23,20,3,4.0,1.3,80.0,3.9
2024-12-06,Friday,4,rainy,cookie,71,62,9,1.5,0.4,93.0,3.6
2024-12-07,Saturday,5,sunny,croissant,86,81,5,3.5,1.2,283.5,6.0
2024-12-07,Saturday,5,sunny,muffin,57,52,5,2.75,0.9,143.0,4.5
2024-12-07,Saturday,5,sunny,sourdough,29,28,1,8.0,2.5,224.0,2.5
2024-12-07,Saturday,5,sunny,baguette,49,44,5,4.0,1.3,176.0,6.5
2024-12-07,Saturday,5,sunny,cookie,88,82,6,1.5,0.4,123.0,2.4
2024-12-08,Sunday,6,sunny,croissant,73,64,9,3.5,1.2,224.0,10.8
2024-12-08,Sunday,6,sunny,muffin,47,45,2,2.75,0.9,123.75,1.8
2024-12-08,Sunday,6,sunny,sourdough,33,30,3,8.0,2.5,240.0,7.5
2024-12-08,Sunday,6,sunny,baguette,42,37,5,4.0,1.3,148.0,6.5
2024-12-08,Sunday,6,sunny,cookie,87,77,10,1.5,0.4,115.5,4.0
2024-12-09,Monday,0,sunny,croissant,28,24,4,3.5,1.2,84.0,4.8
2024-12-09,Monday,0,sunny,muffin,21,18,3,2.75,0.9,49.5,2.7
2024-12-09,Monday,0,sunny,sourdough,9,9,0,8.0,2.5,72.0,0.0
2024-12-09,Monday,0,sunny,baguette,16,15,1,4.0,1.3,60.0,1.3
2024-12-09,Monday,0,sunny,cookie,37,33,4,1.5,0.4,49.5,1.6
2024-12-10,Tuesday,1,sunny,croissant,34,32,2,3.5,1.2,112.0,2.4
2024-12-10,Tuesday,1,sunny,muffin,26,23,3,2.75,0.9,63.25,2.7
2024-12-10,Tuesday,1,sunny,sourdough,14,12,2,8.0,2.5,96.0,5.0
2024-12-10,Tuesday,1,sunny,baguette,16,14,2,4.0,1.3,56.0,2.6
2024-12-10,Tuesday,1,sunny,cookie,51,44,7,1.5,0.4,66.0,2.8
2024-12-11,Wednesday,2,sunny,croissant,38,32,6,3.5,1.2,112.0,7.2
2024-12-11,Wednesday,2,sunny,muffin,28,25,3,2.75,0.9,68.75,2.7
2024-12-11,Wednesday,2,sunny,sourdough,11,11,0,8.0,2.5,88.0,0.0
2024-12-11,Wednesday,2,sunny,baguette,19,17,2,4.0,1.3,68.0,2.6
2024-12-11,Wednesday,2,sunny,cookie,52,48,4,1.5,0.4,72.0,1.6
2024-12-12,Thursday,3,sunny,croissant,44,40,4,3.5,1.2,140.0,4.8
2024-12-12,Thursday,3,sunny,muffin,29,26,3,2.75,0.9,71.5,2.7
2024-12-12,Thursday,3,sunny,sourdough,13,13,0,8.0,2.5,104.0,0.0
2024-12-12,Thursday,3,sunny,baguette,18,16,2,4.0,1.3,64.0,2.6
2024-12-12,Thursday,3,sunny,cookie,43,40,3,1.5,0.4,60.0,1.2
2024-12-13,Friday,4,sunny,croissant,51,44,7,3.5,1.2,154.0,8.4
2024-12-13,Friday,4,sunny,muffin,39,33,6,2.75,0.9,90.75,5.4
2024-12-13,Friday,4,sunny,sourdough,15,14,1,8.0,2.5,112.0,2.5
2024-12-13,Friday,4,sunny,baguette,19,18,1,4.0,1.3,72.0,1.3
2024-12-13,Friday,4,sunny,cookie,49,43,6,1.5,0.4,64.5,2.4
2024-12-14,Saturday,5,sunny,croissant,75,71,4,3.5,1.2,248.5,4.8
2024-12-14,Saturday,5,sunny,muffin,58,55,3,2.75,0.9,151.25,2.7
2024-12-14,Saturday,5,sunny,sourdough,39,33,6,8.0,2.5,264.0,15.0
2024-12-14,Saturday,5,sunny,baguette,42,38,4,4.0,1.3,152.0,5.2
2024-12-14,Saturday,5,sunny,cookie,90,83,7,1.5,0.4,124.5,2.8
2024-12-15,Sunday,6,sunny,croissant,75,68,7,3.5,1.2,238.0,8.4
2024-12-15,Sunday,6,sunny,muffin,49,44,5,2.75,0.9,121.0,4.5
2024-12-15,Sunday,6,sunny,sourdough,26,24,2,8.0,2.5,192.0,5.0
2024-12-15,Sunday,6,sunny,baguette,37,32,5,4.0,1.3,128.0,6.5
2024-12-15,Sunday,6,sunny,cookie,82,70,12,1.5,0.4,105.0,4.8
2024-12-16,Monday,0,rainy,croissant,37,32,5,3.5,1.2,112.0,6.0
2024-12-16,Monday,0,rainy,muffin,26,24,2,2.75,0.9,66.0,1.8
2024-12-16,Monday,0,rainy,sourdough,9,8,1,8.0,2.5,64.0,2.5
2024-12-16,Monday,0,rainy,baguette,13,12,1,4.0,1.3,48.0,1.3
2024-12-16,Monday,0,rainy,cookie,51,44,7,1.5,0.4,66.0,2.8
2024-12-17,Tuesday,1,rainy,croissant,38,35,3,3.5,1.2,122.5,3.6
2024-12-17,Tuesday,1,rainy,muffin,33,32,1,2.75,0.9,88.0,0.9
2024-12-17,Tuesday,1,rainy,sourdough,9,9,0,8.0,2.5,72.0,0.0
2024-12-17,Tuesday,1,rainy,baguette,15,15,0,4.0,1.3,60.0,0.0
2024-12-17,Tuesday,1,rainy,cookie,52,47,5,1.5,0.4,70.5,2.0
2024-12-18,Wednesday,2,sunny,croissant,43,38,5,3.5,1.2,133.0,6.0
2024-12-18,Wednesday,2,sunny,muffin,29,25,4,2.75,0.9,68.75,3.6
2024-12-18,Wednesday,2,sunny,sourdough,13,12,1,8.0,2.5,96.0,2.5
2024-12-18,Wednesday,2,sunny,baguette,17,16,1,4.0,1.3,64.0,1.3
2024-12-18,Wednesday,2,sunny,cookie,52,45,7,1.5,0.4,67.5,2.8
2024-12-19,Thursday,3,sunny,croissant,39,35,4,3.5,1.2,122.5,4.8
2024-12-19,Thursday,3,sunny,muffin,29,26,3,2.75,0.9,71.5,2.7
2024-12-19,Thursday,3,sunny,sourdough,16,14,2,8.0,2.5,112.0,5.0
2024-12-19,Thursday,3,sunny,baguette,21,19,2,4.0,1.3,76.0,2.6
2024-12-19,Thursday,3,sunny,cookie,45,40,5,1.5,0.4,60.0,2.0
2024-12-20,Friday,4,sunny,croissant,42,36,6,3.5,1.2,126.0,7.2
2024-12-20,Friday,4,sunny,muffin,37,31,6,2.75,0.9,85.25,5.4
2024-12-20,Friday,4,sunny,sourdough,17,16,1,8.0,2.5,128.0,2.5
2024-12-20,Friday,4,sunny,baguette,20,19,1,4.0,1.3,76.0,1.3
2024-12-20,Friday,4,sunny,cookie,51,49,2,1.5,0.4,73.5,0.8
2024-12-21,Saturday,5,sunny,croissant,70,65,5,3.5,1.2,227.5,6.0
2024-12-21,Saturday,5,sunny,muffin,65,59,6,2.75,0.9,162.25,5.4
2024-12-21,Saturday,5,sunny,sourdough,35,32,3,8.0,2.5,256.0,7.5
2024-12-21,Saturday,5,sunny,baguette,40,34,6,4.0,1.3,136.0,7.8
2024-12-21,Saturday,5,sunny,cookie,87,76,11,1.5,0.4,114.0,4.4
2024-12-22,Sunday,6,sunny,croissant,85,73,12,3.5,1.2,255.5,14.4
2024-12-22,Sunday,6,sunny,muffin,48,43,5,2.75,0.9,118.25,4.5
2024-12-22,Sunday,6,sunny,sourdough,28,25,3,8.0,2.5,200.0,7.5
2024-12-22,Sunday,6,sunny,baguette,39,34,5,4.0,1.3,136.0,6.5
2024-12-22,Sunday,6,sunny,cookie,89,79,10,1.5,0.4,118.5,4.0
2024-12-23,Monday,0,sunny,croissant,34,31,3,3.5,1.2,108.5,3.6
2024-12-23,Monday,0,sunny,muffin,23,20,3,2.75,0.9,55.0,2.7
2024-12-23,Monday,0,sunny,sourdough,11,10,1,8.0,2.5,80.0,2.5
2024-12-23,Monday,0,sunny,baguette,15,14,1,4.0,1.3,56.0,1.3
2024-12-23,Monday,0,sunny,cookie,33,31,2,1.5,0.4,46.5,0.8
2024-12-24,Tuesday,1,rainy,croissant,38,36,2,3.5,1.2,126.0,2.4
2024-12-24,Tuesday,1,rainy,muffin,28,26,2,2.75,0.9,71.5,1.8
2024-12-24,Tuesday,1,rainy,sourdough,11,11,0,8.0,2.5,88.0,0.0
2024-12-24,Tuesday,1,rainy,baguette,15,13,2,4.0,1.3,52.0,2.6
2024-12-24,Tuesday,1,rainy,cookie,54,49,5,1.5,0.4,73.5,2.0
2024-12-25,Wednesday,2,sunny,croissant,33,31,2,3.5,1.2,108.5,2.4
2024-12-25,Wednesday,2,sunny,muffin,29,28,1,2.75,0.9,77.0,0.9
2024-12-25,Wednesday,2,sunny,sourdough,12,11,1,8.0,2.5,88.0,2.5
2024-12-25,Wednesday,2,sunny,baguette,17,15,2,4.0,1.3,60.0,2.6
2024-12-25,Wednesday,2,sunny,cookie,40,36,4,1.5,0.4,54.0,1.6
2024-12-26,Thursday,3,rainy,croissant,38,36,2,3.5,1.2,126.0,2.4
2024-12-26,Thursday,3,rainy,muffin,41,36,5,2.75,0.9,99.0,4.5
2024-12-26,Thursday,3,rainy,sourdough,12,12,0,8.0,2.5,96.0,0.0
2024-12-26,Thursday,3,rainy,baguette,20,18,2,4.0,1.3,72.0,2.6
2024-12-26,Thursday,3,rainy,cookie,51,48,3,1.5,0.4,72.0,1.2
2024-12-27,Friday,4,sunny,croissant,53,45,8,3.5,1.2,157.5,9.6
2024-12-27,Friday,4,sunny,muffin,31,27,4,2.75,0.9,74.25,3.6
2024-12-27,Friday,4,sunny,sourdough,17,15,2,8.0,2.5,120.0,5.0
2024-12-27,Friday,4,sunny,baguette,22,21,1,4.0,1.3,84.0,1.3
2024-12-27,Friday,4,sunny,cookie,56,52,4,1.5,0.4,78.0,1.6
2024-12-28,Saturday,5,sunny,croissant,80,72,8,3.5,1.2,252.0,9.6
2024-12-28,Saturday,5,sunny,muffin,58,54,4,2.75,0.9,148.5,3.6
2024-12-28,Saturday,5,sunny,sourdough,33,31,2,8.0,2.5,248.0,5.0
2024-12-28,Saturday,5,sunny,baguette,42,36,6,4.0,1.3,144.0,7.8
2024-12-28,Saturday,5,sunny,cookie,90,81,9,1.5,0.4,121.5,3.6
2024-12-29,Sunday,6,rainy,croissant,71,64,7,3.5,1.2,224.0,8.4
2024-12-29,Sunday,6,rainy,muffin,61,58,3,2.75,0.9,159.5,2.7
2024-12-29,Sunday,6,rainy,sourdough,31,28,3,8.0,2.5,224.0,7.5
2024-12-29,Sunday,6,rainy,baguette,33,30,3,4.0,1.3,120.0,3.9
2024-12-29,Sunday,6,rainy,cookie,83,73,10,1.5,0.4,109.5,4.0
2024-12-30,Monday,0,sunny,croissant,36,31,5,3.5,1.2,108.5,6.0
2024-12-30,Monday,0,sunny,muffin,23,21,2,2.75,0.9,57.75,1.8
2024-12-30,Monday,0,sunny,sourdough,10,10,0,8.0,2.5,80.0,0.0
2024-12-30,Monday,0,sunny,baguette,15,14,1,4.0,1.3,56.0,1.3
2024-12-30,Monday,0,sunny,cookie,44,38,6,1.5,0.4,57.0,2.4
2024-12-31,Tuesday,1,sunny,croissant,37,32,5,3.5,1.2,112.0,6.0
2024-12-31,Tuesday,1,sunny,muffin,28,25,3,2.75,0.9,68.75,2.7
2024-12-31,Tuesday,1,sunny,sourdough,10,10,0,8.0,2.5,80.0,0.0
2024-12-31,Tuesday,1,sunny,baguette,16,15,1,4.0,1.3,60.0,1.3
2024-12-31,Tuesday,1,sunny,cookie,48,44,4,1.5,0.4,66.0,1.6
